crosscourt;down_middle;down_the_line;inside_out;inside_in;date;tournoi;categorie;type_surface;joueur;row
171;86;34;64;15;25/01/2022;australian open;QF;Hard;Matteo Berrettini;Total
85;39;16;64;15;25/01/2022;australian open;QF;Hard;Matteo Berrettini;F
44;29;9;0;0;25/01/2022;australian open;QF;Hard;Matteo Berrettini;B
42;18;9;0;0;25/01/2022;australian open;QF;Hard;Matteo Berrettini;S
77;42;22;34;10;26/01/2022;australian open;QF;Hard;Stefanos Tsitsipas;Total
47;12;12;33;10;26/01/2022;australian open;QF;Hard;Stefanos Tsitsipas;F
21;24;10;0;0;26/01/2022;australian open;QF;Hard;Stefanos Tsitsipas;B
9;6;0;1;0;26/01/2022;australian open;QF;Hard;Stefanos Tsitsipas;S
87;49;20;19;6;26/01/2022;australian open;QF;Hard;Jannik Sinner;Total
36;25;16;18;6;26/01/2022;australian open;QF;Hard;Jannik Sinner;F
47;23;3;1;0;26/01/2022;australian open;QF;Hard;Jannik Sinner;B
4;1;1;0;0;26/01/2022;australian open;QF;Hard;Jannik Sinner;S
162;102;33;32;14;23/01/2022;australian open;R16;Hard;Stefanos Tsitsipas;Total
59;27;11;31;14;23/01/2022;australian open;R16;Hard;Stefanos Tsitsipas;F
64;59;17;1;0;23/01/2022;australian open;R16;Hard;Stefanos Tsitsipas;B
39;16;5;0;0;23/01/2022;australian open;R16;Hard;Stefanos Tsitsipas;S
201;55;39;45;4;23/01/2022;australian open;R16;Hard;Taylor Fritz;Total
61;29;28;40;4;23/01/2022;australian open;R16;Hard;Taylor Fritz;F
135;25;10;5;0;23/01/2022;australian open;R16;Hard;Taylor Fritz;B
5;1;1;0;0;23/01/2022;australian open;R16;Hard;Taylor Fritz;S
132;68;25;39;11;28/01/2022;australian open;SF;Hard;Stefanos Tsitsipas;Total
79;27;14;37;11;28/01/2022;australian open;SF;Hard;Stefanos Tsitsipas;F
38;31;11;2;0;28/01/2022;australian open;SF;Hard;Stefanos Tsitsipas;B
15;10;0;0;0;28/01/2022;australian open;SF;Hard;Stefanos Tsitsipas;S
120;65;57;37;3;28/01/2022;australian open;SF;Hard;Daniil Medvedev;Total
49;28;37;27;3;28/01/2022;australian open;SF;Hard;Daniil Medvedev;F
70;37;18;10;0;28/01/2022;australian open;SF;Hard;Daniil Medvedev;B
1;0;2;0;0;28/01/2022;australian open;SF;Hard;Daniil Medvedev;S
57;75;3;38;0;22/01/2022;australian open;R32;Hard;Marin Cilic;Total
24;27;1;34;0;22/01/2022;australian open;R32;Hard;Marin Cilic;F
26;42;2;4;0;22/01/2022;australian open;R32;Hard;Marin Cilic;B
7;6;0;0;0;22/01/2022;australian open;R32;Hard;Marin Cilic;S
39;92;8;28;0;22/01/2022;australian open;R32;Hard;Andrey Rublev;Total
22;37;3;23;0;22/01/2022;australian open;R32;Hard;Andrey Rublev;F
14;46;5;5;0;22/01/2022;australian open;R32;Hard;Andrey Rublev;B
3;9;0;0;0;22/01/2022;australian open;R32;Hard;Andrey Rublev;S
230;123;49;52;3;26/01/2022;australian open;QF;Hard;Daniil Medvedev;Total
74;70;27;43;3;26/01/2022;australian open;QF;Hard;Daniil Medvedev;F
152;52;20;8;0;26/01/2022;australian open;QF;Hard;Daniil Medvedev;B
4;1;2;1;0;26/01/2022;australian open;QF;Hard;Daniil Medvedev;S
203;95;38;100;19;26/01/2022;australian open;QF;Hard;Felix Auger Aliassime;Total
105;40;21;97;19;26/01/2022;australian open;QF;Hard;Felix Auger Aliassime;F
78;46;13;3;0;26/01/2022;australian open;QF;Hard;Felix Auger Aliassime;B
20;9;4;0;0;26/01/2022;australian open;QF;Hard;Felix Auger Aliassime;S
99;56;32;36;3;25/01/2022;australian open;QF;Hard;Rafael Nadal;Total
61;34;23;33;3;25/01/2022;australian open;QF;Hard;Rafael Nadal;F
28;12;8;2;0;25/01/2022;australian open;QF;Hard;Rafael Nadal;B
10;10;1;1;0;25/01/2022;australian open;QF;Hard;Rafael Nadal;S
104;54;34;27;7;25/01/2022;australian open;QF;Hard;Denis Shapovalov;Total
61;23;19;25;7;25/01/2022;australian open;QF;Hard;Denis Shapovalov;F
38;24;10;1;0;25/01/2022;australian open;QF;Hard;Denis Shapovalov;B
5;7;5;1;0;25/01/2022;australian open;QF;Hard;Denis Shapovalov;S
340;165;99;92;18;30/01/2022;australian open;F;Hard;Rafael Nadal;Total
208;66;37;72;18;30/01/2022;australian open;F;Hard;Rafael Nadal;F
90;49;36;11;0;30/01/2022;australian open;F;Hard;Rafael Nadal;B
42;50;26;9;0;30/01/2022;australian open;F;Hard;Rafael Nadal;S
295;187;118;83;1;30/01/2022;australian open;F;Hard;Daniil Medvedev;Total
172;63;40;43;1;30/01/2022;australian open;F;Hard;Daniil Medvedev;F
115;120;74;40;0;30/01/2022;australian open;F;Hard;Daniil Medvedev;B
8;4;4;0;0;30/01/2022;australian open;F;Hard;Daniil Medvedev;S
49;20;9;11;0;24/01/2022;australian open;R16;Hard;Maxime Cressy;Total
27;9;5;8;0;24/01/2022;australian open;R16;Hard;Maxime Cressy;F
4;5;2;2;0;24/01/2022;australian open;R16;Hard;Maxime Cressy;B
18;6;2;1;0;24/01/2022;australian open;R16;Hard;Maxime Cressy;S
65;51;22;13;0;24/01/2022;australian open;R16;Hard;Daniil Medvedev;Total
29;29;10;5;0;24/01/2022;australian open;R16;Hard;Daniil Medvedev;F
35;20;10;7;0;24/01/2022;australian open;R16;Hard;Daniil Medvedev;B
1;2;2;1;0;24/01/2022;australian open;R16;Hard;Daniil Medvedev;S
39;51;13;151;55;28/01/2022;australian open;SF;Hard;Rafael Nadal;Total
35;20;13;94;15;28/01/2022;australian open;SF;Hard;Rafael Nadal;F
4;24;0;48;31;28/01/2022;australian open;SF;Hard;Rafael Nadal;B
0;7;0;9;9;28/01/2022;australian open;SF;Hard;Rafael Nadal;S
137;60;66;30;12;28/01/2022;australian open;SF;Hard;Matteo Berrettini;Total
82;23;19;30;12;28/01/2022;australian open;SF;Hard;Matteo Berrettini;F
47;31;27;0;0;28/01/2022;australian open;SF;Hard;Matteo Berrettini;B
8;6;20;0;0;28/01/2022;australian open;SF;Hard;Matteo Berrettini;S
103;44;59;34;14;05/06/2021;roland garros;R32;Clay;Rafael Nadal;Total
66;17;25;28;13;05/06/2021;roland garros;R32;Clay;Rafael Nadal;F
28;24;30;5;1;05/06/2021;roland garros;R32;Clay;Rafael Nadal;B
9;3;4;1;0;05/06/2021;roland garros;R32;Clay;Rafael Nadal;S
134;33;40;38;2;05/06/2021;roland garros;R32;Clay;Cameron Norrie;Total
79;15;27;30;2;05/06/2021;roland garros;R32;Clay;Cameron Norrie;F
53;16;12;8;0;05/06/2021;roland garros;R32;Clay;Cameron Norrie;B
2;2;1;0;0;05/06/2021;roland garros;R32;Clay;Cameron Norrie;S
150;136;47;91;20;28/08/2017;us open;R16;Hard;Dominic Thiem;Total
79;70;22;83;20;28/08/2017;us open;R16;Hard;Dominic Thiem;F
54;51;20;7;0;28/08/2017;us open;R16;Hard;Dominic Thiem;B
17;15;5;1;0;28/08/2017;us open;R16;Hard;Dominic Thiem;S
191;134;19;80;5;28/08/2017;us open;R16;Hard;Juan Martin Del Potro;Total
88;63;12;72;5;28/08/2017;us open;R16;Hard;Juan Martin Del Potro;F
76;52;4;6;0;28/08/2017;us open;R16;Hard;Juan Martin Del Potro;B
27;19;3;2;0;28/08/2017;us open;R16;Hard;Juan Martin Del Potro;S
161;129;36;65;12;17/01/2022;australian open;R128;Hard;Federico Delbonis;Total
113;52;15;55;12;17/01/2022;australian open;R128;Hard;Federico Delbonis;F
38;65;13;6;0;17/01/2022;australian open;R128;Hard;Federico Delbonis;B
10;12;8;4;0;17/01/2022;australian open;R128;Hard;Federico Delbonis;S
136;131;34;64;5;17/01/2022;australian open;R128;Hard;Pedro Martinez;Total
79;56;9;51;5;17/01/2022;australian open;R128;Hard;Pedro Martinez;F
41;52;12;6;0;17/01/2022;australian open;R128;Hard;Pedro Martinez;B
16;23;13;7;0;17/01/2022;australian open;R128;Hard;Pedro Martinez;S
263;89;36;108;17;17/01/2022;australian open;R128;Hard;Aslan Karatsev;Total
147;41;22;91;17;17/01/2022;australian open;R128;Hard;Aslan Karatsev;F
107;46;14;17;0;17/01/2022;australian open;R128;Hard;Aslan Karatsev;B
9;2;0;0;0;17/01/2022;australian open;R128;Hard;Aslan Karatsev;S
216;157;39;36;6;17/01/2022;australian open;R128;Hard;Jaume Munar;Total
104;68;21;26;6;17/01/2022;australian open;R128;Hard;Jaume Munar;F
51;54;14;8;0;17/01/2022;australian open;R128;Hard;Jaume Munar;B
61;35;4;2;0;17/01/2022;australian open;R128;Hard;Jaume Munar;S
69;85;11;50;0;23/01/2022;australian open;R16;Hard;Pablo Carreno Busta;Total
44;41;6;44;0;23/01/2022;australian open;R16;Hard;Pablo Carreno Busta;F
22;42;5;5;0;23/01/2022;australian open;R16;Hard;Pablo Carreno Busta;B
3;2;0;1;0;23/01/2022;australian open;R16;Hard;Pablo Carreno Busta;S
45;96;10;23;2;23/01/2022;australian open;R16;Hard;Matteo Berrettini;Total
25;35;4;20;2;23/01/2022;australian open;R16;Hard;Matteo Berrettini;F
8;28;3;2;0;23/01/2022;australian open;R16;Hard;Matteo Berrettini;B
12;33;3;1;0;23/01/2022;australian open;R16;Hard;Matteo Berrettini;S
259;160;79;80;9;18/01/2022;australian open;R128;Hard;Alex Molcan;Total
171;61;32;55;9;18/01/2022;australian open;R128;Hard;Alex Molcan;F
85;81;37;19;0;18/01/2022;australian open;R128;Hard;Alex Molcan;B
3;18;10;6;0;18/01/2022;australian open;R128;Hard;Alex Molcan;S
287;134;83;94;6;18/01/2022;australian open;R128;Hard;Roman Safiullin;Total
161;40;30;68;6;18/01/2022;australian open;R128;Hard;Roman Safiullin;F
124;88;50;25;0;18/01/2022;australian open;R128;Hard;Roman Safiullin;B
2;6;3;1;0;18/01/2022;australian open;R128;Hard;Roman Safiullin;S
193;87;69;56;27;20/01/2022;australian open;R128;Hard;Christopher Oconnell;Total
82;47;39;53;27;20/01/2022;australian open;R128;Hard;Christopher Oconnell;F
35;22;24;1;0;20/01/2022;australian open;R128;Hard;Christopher Oconnell;B
76;18;6;2;0;20/01/2022;australian open;R128;Hard;Christopher Oconnell;S
209;77;41;68;9;20/01/2022;australian open;R128;Hard;Diego Schwartzman;Total
75;50;28;58;9;20/01/2022;australian open;R128;Hard;Diego Schwartzman;F
120;26;11;9;0;20/01/2022;australian open;R128;Hard;Diego Schwartzman;B
14;1;2;1;0;20/01/2022;australian open;R128;Hard;Diego Schwartzman;S
147;89;35;56;2;18/01/2022;australian open;R128;Hard;Lorenzo Musetti;Total
59;44;21;40;2;18/01/2022;australian open;R128;Hard;Lorenzo Musetti;F
60;33;12;12;0;18/01/2022;australian open;R128;Hard;Lorenzo Musetti;B
28;12;2;4;0;18/01/2022;australian open;R128;Hard;Lorenzo Musetti;S
119;82;49;69;10;18/01/2022;australian open;R128;Hard;Alex De Minaur;Total
64;24;18;62;10;18/01/2022;australian open;R128;Hard;Alex De Minaur;F
36;53;24;5;0;18/01/2022;australian open;R128;Hard;Alex De Minaur;B
19;5;7;2;0;18/01/2022;australian open;R128;Hard;Alex De Minaur;S
65;90;16;32;0;29/05/2019;roland garros;R64;Clay;Stan Wawrinka;Total
27;43;7;15;0;29/05/2019;roland garros;R64;Clay;Stan Wawrinka;F
31;38;9;17;0;29/05/2019;roland garros;R64;Clay;Stan Wawrinka;B
7;9;0;0;0;29/05/2019;roland garros;R64;Clay;Stan Wawrinka;S
60;105;8;23;0;29/05/2019;roland garros;R64;Clay;Cristian Garin;Total
29;50;5;16;0;29/05/2019;roland garros;R64;Clay;Cristian Garin;F
30;52;2;6;0;29/05/2019;roland garros;R64;Clay;Cristian Garin;B
1;3;1;1;0;29/05/2019;roland garros;R64;Clay;Cristian Garin;S
33;83;7;18;0;05/09/2021;us open;R32;Hard;Reilly Opelka;Total
22;48;4;15;0;05/09/2021;us open;R32;Hard;Reilly Opelka;F
8;22;3;1;0;05/09/2021;us open;R32;Hard;Reilly Opelka;B
3;13;0;2;0;05/09/2021;us open;R32;Hard;Reilly Opelka;S
34;88;10;24;0;05/09/2021;us open;R32;Hard;Nikoloz Basilashvili;Total
18;47;6;16;0;05/09/2021;us open;R32;Hard;Nikoloz Basilashvili;F
13;34;4;8;0;05/09/2021;us open;R32;Hard;Nikoloz Basilashvili;B
3;7;0;0;0;05/09/2021;us open;R32;Hard;Nikoloz Basilashvili;S
25;42;6;34;0;02/09/2021;us open;R64;Hard;Reilly Opelka;Total
20;26;3;33;0;02/09/2021;us open;R64;Hard;Reilly Opelka;F
5;12;3;0;0;02/09/2021;us open;R64;Hard;Reilly Opelka;B
0;4;0;1;0;02/09/2021;us open;R64;Hard;Reilly Opelka;S
21;69;12;14;0;02/09/2021;us open;R64;Hard;Lorenzo Musetti;Total
10;20;5;5;0;02/09/2021;us open;R64;Hard;Lorenzo Musetti;F
6;25;5;7;0;02/09/2021;us open;R64;Hard;Lorenzo Musetti;B
5;24;2;2;0;02/09/2021;us open;R64;Hard;Lorenzo Musetti;S
86;58;30;25;8;05/09/2012;us open;QF;Hard;Tomas Berdych;Total
43;23;16;21;8;05/09/2012;us open;QF;Hard;Tomas Berdych;F
33;33;12;4;0;05/09/2012;us open;QF;Hard;Tomas Berdych;B
10;2;2;0;0;05/09/2012;us open;QF;Hard;Tomas Berdych;S
96;46;27;52;13;05/09/2012;us open;QF;Hard;Roger Federer;Total
55;30;18;49;13;05/09/2012;us open;QF;Hard;Roger Federer;F
32;15;8;3;0;05/09/2012;us open;QF;Hard;Roger Federer;B
9;1;1;0;0;05/09/2012;us open;QF;Hard;Roger Federer;S
25;28;22;9;2;05/07/2001;wimbledon;QF;Grass;Roger Federer;Total
13;14;10;7;2;05/07/2001;wimbledon;QF;Grass;Roger Federer;F
11;11;10;2;0;05/07/2001;wimbledon;QF;Grass;Roger Federer;B
1;3;2;0;0;05/07/2001;wimbledon;QF;Grass;Roger Federer;S
34;10;9;9;1;05/07/2001;wimbledon;QF;Grass;Tim Henman;Total
18;5;4;7;1;05/07/2001;wimbledon;QF;Grass;Tim Henman;F
7;3;2;2;0;05/07/2001;wimbledon;QF;Grass;Tim Henman;B
9;2;3;0;0;05/07/2001;wimbledon;QF;Grass;Tim Henman;S
184;118;20;42;5;19/01/2022;australian open;R64;Hard;Pablo Carreno Busta;Total
68;67;10;40;5;19/01/2022;australian open;R64;Hard;Pablo Carreno Busta;F
110;45;10;2;0;19/01/2022;australian open;R64;Hard;Pablo Carreno Busta;B
6;6;0;0;0;19/01/2022;australian open;R64;Hard;Pablo Carreno Busta;S
180;94;17;67;21;19/01/2022;australian open;R64;Hard;Tallon Griekspoor;Total
85;34;11;62;21;19/01/2022;australian open;R64;Hard;Tallon Griekspoor;F
63;45;5;5;0;19/01/2022;australian open;R64;Hard;Tallon Griekspoor;B
32;15;1;0;0;19/01/2022;australian open;R64;Hard;Tallon Griekspoor;S
39;22;23;11;4;07/06/2000;wimbledon;R128;Grass;Roger Federer;Total
15;5;7;10;4;07/06/2000;wimbledon;R128;Grass;Roger Federer;F
20;11;10;1;0;07/06/2000;wimbledon;R128;Grass;Roger Federer;B
4;6;6;0;0;07/06/2000;wimbledon;R128;Grass;Roger Federer;S
32;13;10;10;0;07/06/2000;wimbledon;R128;Grass;Yevgeny Kafelnikov;Total
11;7;8;10;0;07/06/2000;wimbledon;R128;Grass;Yevgeny Kafelnikov;F
10;4;2;0;0;07/06/2000;wimbledon;R128;Grass;Yevgeny Kafelnikov;B
11;2;0;0;0;07/06/2000;wimbledon;R128;Grass;Yevgeny Kafelnikov;S
54;114;5;27;0;31/08/2021;us open;R128;Hard;Roberto Bautista Agut;Total
30;44;2;26;0;31/08/2021;us open;R128;Hard;Roberto Bautista Agut;F
16;57;3;1;0;31/08/2021;us open;R128;Hard;Roberto Bautista Agut;B
8;13;0;0;0;31/08/2021;us open;R128;Hard;Roberto Bautista Agut;S
57;86;11;34;0;31/08/2021;us open;R128;Hard;Nick Kyrgios;Total
20;27;7;29;0;31/08/2021;us open;R128;Hard;Nick Kyrgios;F
32;47;4;5;0;31/08/2021;us open;R128;Hard;Nick Kyrgios;B
5;12;0;0;0;31/08/2021;us open;R128;Hard;Nick Kyrgios;S
0;0;0;0;0;05/07/2006;wimbledon;QF;Grass;Mario Ancic;Total
0;0;0;0;0;05/07/2006;wimbledon;QF;Grass;Roger Federer;Total
100;67;22;29;8;29/05/2004;roland garros;R32;Clay;Roger Federer;Total
51;26;14;28;8;29/05/2004;roland garros;R32;Clay;Roger Federer;F
39;31;8;1;0;29/05/2004;roland garros;R32;Clay;Roger Federer;B
10;10;0;0;0;29/05/2004;roland garros;R32;Clay;Roger Federer;S
115;48;37;31;4;29/05/2004;roland garros;R32;Clay;Gustavo Kuerten;Total
40;26;17;27;4;29/05/2004;roland garros;R32;Clay;Gustavo Kuerten;F
67;22;19;4;0;29/05/2004;roland garros;R32;Clay;Gustavo Kuerten;B
8;0;1;0;0;29/05/2004;roland garros;R32;Clay;Gustavo Kuerten;S
101;38;18;37;8;05/05/2013;roland garros;QF;Clay;Jo Wilfried Tsonga;Total
37;19;7;36;8;05/05/2013;roland garros;QF;Clay;Jo Wilfried Tsonga;F
59;16;11;1;0;05/05/2013;roland garros;QF;Clay;Jo Wilfried Tsonga;B
5;3;0;0;0;05/05/2013;roland garros;QF;Clay;Jo Wilfried Tsonga;S
87;48;19;46;13;05/05/2013;roland garros;QF;Clay;Roger Federer;Total
33;20;8;46;13;05/05/2013;roland garros;QF;Clay;Roger Federer;F
43;26;11;0;0;05/05/2013;roland garros;QF;Clay;Roger Federer;B
11;2;0;0;0;05/05/2013;roland garros;QF;Clay;Roger Federer;S
71;59;21;35;12;03/06/2015;roland garros;QF;Clay;Roger Federer;Total
31;25;7;32;12;03/06/2015;roland garros;QF;Clay;Roger Federer;F
23;28;11;2;0;03/06/2015;roland garros;QF;Clay;Roger Federer;B
17;6;3;1;0;03/06/2015;roland garros;QF;Clay;Roger Federer;S
102;43;19;46;8;03/06/2015;roland garros;QF;Clay;Stan Wawrinka;Total
43;17;14;41;8;03/06/2015;roland garros;QF;Clay;Stan Wawrinka;F
53;21;5;5;0;03/06/2015;roland garros;QF;Clay;Stan Wawrinka;B
6;5;0;0;0;03/06/2015;roland garros;QF;Clay;Stan Wawrinka;S
44;38;22;20;4;29/06/2005;wimbledon;QF;Grass;Roger Federer;Total
24;16;8;17;4;29/06/2005;wimbledon;QF;Grass;Roger Federer;F
14;16;11;3;0;29/06/2005;wimbledon;QF;Grass;Roger Federer;B
6;6;3;0;0;29/06/2005;wimbledon;QF;Grass;Roger Federer;S
50;27;20;40;4;29/06/2005;wimbledon;QF;Grass;Fernando Gonzalez;Total
24;8;8;34;2;29/06/2005;wimbledon;QF;Grass;Fernando Gonzalez;F
8;14;11;6;0;29/06/2005;wimbledon;QF;Grass;Fernando Gonzalez;B
18;5;1;0;2;29/06/2005;wimbledon;QF;Grass;Fernando Gonzalez;S
213;94;51;34;1;03/06/2014;roland garros;R16;Clay;Ernests Gulbis;Total
45;36;18;18;1;03/06/2014;roland garros;R16;Clay;Ernests Gulbis;F
153;50;31;16;0;03/06/2014;roland garros;R16;Clay;Ernests Gulbis;B
15;8;2;0;0;03/06/2014;roland garros;R16;Clay;Ernests Gulbis;S
181;96;49;65;13;03/06/2014;roland garros;R16;Clay;Roger Federer;Total
72;37;22;63;13;03/06/2014;roland garros;R16;Clay;Roger Federer;F
75;46;21;2;0;03/06/2014;roland garros;R16;Clay;Roger Federer;B
34;13;6;0;0;03/06/2014;roland garros;R16;Clay;Roger Federer;S
93;24;17;18;3;04/09/2001;us open;R16;Hard;Andre Agassi;Total
26;10;10;11;3;04/09/2001;us open;R16;Hard;Andre Agassi;F
65;13;7;6;0;04/09/2001;us open;R16;Hard;Andre Agassi;B
2;1;0;1;0;04/09/2001;us open;R16;Hard;Andre Agassi;S
52;53;15;16;5;04/09/2001;us open;R16;Hard;Roger Federer;Total
20;16;7;14;5;04/09/2001;us open;R16;Hard;Roger Federer;F
20;27;6;2;0;04/09/2001;us open;R16;Hard;Roger Federer;B
12;10;2;0;0;04/09/2001;us open;R16;Hard;Roger Federer;S
107;56;28;23;7;03/06/2010;roland garros;QF;Clay;Roger Federer;Total
45;25;12;22;7;03/06/2010;roland garros;QF;Clay;Roger Federer;F
42;22;12;1;0;03/06/2010;roland garros;QF;Clay;Roger Federer;B
20;9;4;0;0;03/06/2010;roland garros;QF;Clay;Roger Federer;S
104;39;36;49;8;03/06/2010;roland garros;QF;Clay;Robin Soderling;Total
47;22;15;42;8;03/06/2010;roland garros;QF;Clay;Robin Soderling;F
56;15;19;7;0;03/06/2010;roland garros;QF;Clay;Robin Soderling;B
1;2;2;0;0;03/06/2010;roland garros;QF;Clay;Robin Soderling;S
151;97;76;68;19;07/06/2001;roland garros;QF;Clay;Roger Federer;Total
48;32;34;64;19;07/06/2001;roland garros;QF;Clay;Roger Federer;F
64;44;31;4;0;07/06/2001;roland garros;QF;Clay;Roger Federer;B
39;21;11;0;0;07/06/2001;roland garros;QF;Clay;Roger Federer;S
194;72;66;87;9;07/06/2001;roland garros;QF;Clay;Alex Corretja;Total
63;36;38;83;9;07/06/2001;roland garros;QF;Clay;Alex Corretja;F
119;30;23;4;0;07/06/2001;roland garros;QF;Clay;Alex Corretja;B
12;6;5;0;0;07/06/2001;roland garros;QF;Clay;Alex Corretja;S
26;14;2;3;0;24/06/2002;wimbledon;R128;Grass;Mario Ancic;Total
5;8;1;2;0;24/06/2002;wimbledon;R128;Grass;Mario Ancic;F
16;5;1;1;0;24/06/2002;wimbledon;R128;Grass;Mario Ancic;B
5;1;0;0;0;24/06/2002;wimbledon;R128;Grass;Mario Ancic;S
18;16;12;8;0;24/06/2002;wimbledon;R128;Grass;Roger Federer;Total
9;9;2;5;0;24/06/2002;wimbledon;R128;Grass;Roger Federer;F
6;5;8;3;0;24/06/2002;wimbledon;R128;Grass;Roger Federer;B
3;2;2;0;0;24/06/2002;wimbledon;R128;Grass;Roger Federer;S
110;64;37;52;2;09/09/1993;us open;QF;Hard;Michael Chang;Total
47;26;20;46;2;09/09/1993;us open;QF;Hard;Michael Chang;F
59;36;16;6;0;09/09/1993;us open;QF;Hard;Michael Chang;B
4;2;1;0;0;09/09/1993;us open;QF;Hard;Michael Chang;S
128;78;18;41;4;09/09/1993;us open;QF;Hard;Pete Sampras;Total
46;17;13;30;3;09/09/1993;us open;QF;Hard;Pete Sampras;F
61;55;3;9;1;09/09/1993;us open;QF;Hard;Pete Sampras;B
21;6;2;2;0;09/09/1993;us open;QF;Hard;Pete Sampras;S
114;109;18;56;8;21/01/2022;australian open;R32;Hard;Lorenzo Sonego;Total
69;64;9;50;8;21/01/2022;australian open;R32;Hard;Lorenzo Sonego;F
29;28;8;3;0;21/01/2022;australian open;R32;Hard;Lorenzo Sonego;B
16;17;1;3;0;21/01/2022;australian open;R32;Hard;Lorenzo Sonego;S
143;113;26;48;2;21/01/2022;australian open;R32;Hard;Miomir Kecmanovic;Total
85;55;17;42;2;21/01/2022;australian open;R32;Hard;Miomir Kecmanovic;F
51;47;8;6;0;21/01/2022;australian open;R32;Hard;Miomir Kecmanovic;B
7;11;1;0;0;21/01/2022;australian open;R32;Hard;Miomir Kecmanovic;S
34;17;14;20;5;11/01/2022;australian open;Q1;Hard;J J Wolf;Total
26;8;8;19;5;11/01/2022;australian open;Q1;Hard;J J Wolf;F
8;9;5;1;0;11/01/2022;australian open;Q1;Hard;J J Wolf;B
0;0;1;0;0;11/01/2022;australian open;Q1;Hard;J J Wolf;S
27;25;8;10;0;11/01/2022;australian open;Q1;Hard;Sergiy Stakhovsky;Total
10;10;4;7;0;11/01/2022;australian open;Q1;Hard;Sergiy Stakhovsky;F
3;8;3;1;0;11/01/2022;australian open;Q1;Hard;Sergiy Stakhovsky;B
14;7;1;2;0;11/01/2022;australian open;Q1;Hard;Sergiy Stakhovsky;S
76;47;25;22;5;02/09/2000;us open;R32;Hard;Roger Federer;Total
24;31;11;21;5;02/09/2000;us open;R32;Hard;Roger Federer;F
32;12;11;1;0;02/09/2000;us open;R32;Hard;Roger Federer;B
20;4;3;0;0;02/09/2000;us open;R32;Hard;Roger Federer;S
98;44;44;45;7;02/09/2000;us open;R32;Hard;Juan Carlos Ferrero;Total
37;16;17;36;7;02/09/2000;us open;R32;Hard;Juan Carlos Ferrero;F
61;28;26;9;0;02/09/2000;us open;R32;Hard;Juan Carlos Ferrero;B
0;0;1;0;0;02/09/2000;us open;R32;Hard;Juan Carlos Ferrero;S
249;120;63;67;5;21/01/2022;australian open;R32;Hard;Aslan Karatsev;Total
128;44;28;48;5;21/01/2022;australian open;R32;Hard;Aslan Karatsev;F
95;60;21;11;0;21/01/2022;australian open;R32;Hard;Aslan Karatsev;B
26;16;14;8;0;21/01/2022;australian open;R32;Hard;Aslan Karatsev;S
246;122;47;33;0;21/01/2022;australian open;R32;Hard;Adrian Mannarino;Total
133;73;12;15;0;21/01/2022;australian open;R32;Hard;Adrian Mannarino;F
108;44;26;17;0;21/01/2022;australian open;R32;Hard;Adrian Mannarino;B
5;5;9;1;0;21/01/2022;australian open;R32;Hard;Adrian Mannarino;S
62;167;9;24;1;18/01/2022;australian open;R128;Hard;Daniil Medvedev;Total
26;70;4;16;1;18/01/2022;australian open;R128;Hard;Daniil Medvedev;F
33;86;2;8;0;18/01/2022;australian open;R128;Hard;Daniil Medvedev;B
3;11;3;0;0;18/01/2022;australian open;R128;Hard;Daniil Medvedev;S
74;149;23;51;2;18/01/2022;australian open;R128;Hard;Henri Laaksonen;Total
50;82;12;44;2;18/01/2022;australian open;R128;Hard;Henri Laaksonen;F
2;24;6;4;0;18/01/2022;australian open;R128;Hard;Henri Laaksonen;B
22;43;5;3;0;18/01/2022;australian open;R128;Hard;Henri Laaksonen;S
126;73;33;55;9;22/05/2022;roland garros;R128;Clay;Botic Van De Zandschulp;Total
57;27;23;52;9;22/05/2022;roland garros;R128;Clay;Botic Van De Zandschulp;F
52;36;9;2;0;22/05/2022;roland garros;R128;Clay;Botic Van De Zandschulp;B
17;10;1;1;0;22/05/2022;roland garros;R128;Clay;Botic Van De Zandschulp;S
151;67;35;51;7;22/05/2022;roland garros;R128;Clay;Pavel Kotov;Total
67;28;17;43;7;22/05/2022;roland garros;R128;Clay;Pavel Kotov;F
